1|1771717319361|Corebook::GI::stomach::gastroparesis|mechanism|Q: How does diabetic autonomic neuropathy produce the atonic stomach seen on imaging?|A: Chronic hyperglycemia causes vagal autonomic neuropathy. Vagal dysfunction impairs gastric smooth muscle stimulation. Loss of coordinated antral contractions reduces propulsion of gastric contents. Functional stasis leads to retained food and contrast. This results in a dilated, atonic stomach on imaging.
56|1776907757570|Corebook::Neuroradiology::Head & Neck::FacialTraumaandH&NEmergencies::Skull Base Trauma|mechanism|Q: Why does skull base trauma produce pneumocephalus or intraorbital emphysema on CT?|A: The key mechanism is a traumatic break in skull base bone adjacent to air-containing spaces. In anterior skull base injuries, fractures extend through structures such as the frontal sinus, ethmoid region, or anterior sphenoid bone; in posterior orbital injuries, the fracture may also communicate with orbital air spaces. That bony breach allows air to move abnormally into the intracranial or intraorbital compartment, so bone CT shows a noncorticated skull base lucency together with pneumocephalus or orbital emphysema. This matters because the air is not just a bystander finding; it is a clue that the fracture has created pathologic communication across a normally closed boundary.
57|1776907757573|Corebook::Neuroradiology::Head & Neck::FacialTraumaandH&NEmergencies::Skull Base Trauma|mechanism|Q: Why does a traumatic carotid-cavernous fistula show abnormal venous enhancement and enlarged superior ophthalmic vein on CTA?|A: A traumatic carotid-cavernous fistula creates a direct arterial-to-venous shunt between the cavernous carotid and the cavernous sinus. Because arterial blood is delivered directly into the venous cavernous sinus, venous structures enhance abnormally during the arterial phase instead of only later in the venous phase. The increased venous outflow burden can distend the involved cavernous sinus and enlarge the ipsilateral superior ophthalmic vein. On CTA, that arterialized venous enhancement pattern is the discriminator that separates CCF from a simple fracture line or nonshunting venous abnormality.
58|1776907844397|Corebook::Neuro::Head & Neck::FacialTraumaandH&NEmergencies::Skull Base and Facial Trauma Overview|highYield|Q: Mandibular fracture reporting pivot: what special implication follows fracture extension into the periodontal ligament space of an erupted tooth?|A: A mandibular fracture that extends into the periodontal ligament space of an erupted tooth is managed as an open (contaminated) fracture. Exam pivot: Tooth socket involvement changes the practical severity of the fracture and must be reported explicitly.
59|1776907911089|Corebook::Neuro::Head & Neck::FacialTraumaandH&NEmergencies::Orbital Blowout Fracture|mechanism|Q: Why can blunt impact larger than the orbital aperture produce an internal orbital blowout fracture?|A: A large blunt object compresses the orbital contents and transmits force to the thin internal orbital walls. The favored hydraulic mechanism is acute rise in intraorbital pressure from compressed orbital contents; the alternative buckling mechanism is direct transmission of impact along the orbital walls. Either mechanism can fracture the orbital floor or medial wall, producing internal wall deformity with possible herniation of orbital fat or extraocular muscle through the defect. This is why CT shows floor or medial wall failure even when the orbital rim may be spared.
60|1777243822560|Corebook::Neuro::Head & Neck::FacialTraumaandH&NEmergencies::FrontalBasalFracture|mechanism|Q: Why can orbital roof fractures produce both orbital and intracranial findings?|A: The orbital roof is simultaneously the ceiling of the orbit and the floor of the anterior cranial fossa. A fracture can displace fragments inferiorly into the orbit or superiorly toward the cranial fossa and can create communication between the orbit and intracranial compartment. This explains why CT review must include the globe, retrobulbar hematoma, extraocular muscles, proptosis, optic canal/orbital apex region, pneumocephalus, and intracranial hemorrhage.
61|1777243822564|Corebook::Neuro::Head & Neck::FacialTraumaandH&NEmergencies::FrontalBasalFracture|boardsTrap|Q: What is the trap with orbital roof fractures, and what safety check prevents it?|A: Trap: treating the injury as only an orbital fracture. Safety check: inspect for intracranial communication, pneumocephalus, anterior cranial fossa fragment displacement, frontal lobe injury, and orbital compartment complications. Discriminator: the orbital roof is also the floor of the anterior cranial fossa. Why it happens: orbital findings can distract from the skull base role of the same bone.
62|1777243822565|Corebook::Neuro::Head & Neck::FacialTraumaandH&NEmergencies::FrontalBasalFracture|boardsTrap|Q: What is the trap with NOE trauma, and what safety check prevents it?|A: Trap: focusing only on nasal bones and medial orbit while missing anterior skull base and frontal sinus drainage involvement. Safety check: inspect cribriform plate, ethmoid roof, frontal sinus outflow region, and medial canthal tendon attachment region. Discriminator: NOE trauma can extend into the frontobasal skull base and can cause traumatic telecanthus when the tendon-bearing central fragment is displaced or comminuted. Why it happens: the injury looks facial, but its consequences may be skull base and lacrimal/orbital.
63|1777243822574|Corebook::Neuro::Head & Neck::FacialTraumaandH&NEmergencies::FrontalBasalFracture|highYield|Q: What CT findings should be sought in orbital roof fracture?|A: Depression into the orbit; elevation into the anterior cranial fossa; orbital hematoma; superior rectus/levator-related involvement; proptosis; globe injury; pneumocephalus.
64|1777243822590|Corebook::Neuro::Head & Neck::FacialTraumaandH&NEmergencies::FrontalBasalFracture|highYield|Q: How should the orbital roofs be traced?|A: Trace each orbital roof from anterior to posterior and look for depression into the orbit or elevation into the cranial fossa.
65|1777843885448|Corebook::Pediatrics::Musculoskeletal::child_abuse_rib_fractures|boardsTrap|Q: What pitfall should be avoided, and what safety check prevents the mistake?|A: Trap: Mistaking normal rotated sternal ossification centers for true bulbous posterior rib callus on oblique radiographs. Safety check: Correlate location/projection with other views and problem-solving imaging when needed; in this case, bone scan confirms true right rib fractures and identifies additional medial left posterior rib fractures. Key discriminator: Sternal ossification centers are projectional normal structures, while true fractures show healing/callus or focal radiotracer activity. Why it happens: On oblique views, sternal ossification centers can project over posterior ribs and visually mimic callus.
66|1777895397970|Corebook::Pediatrics::Musculoskeletal::Child Abuse, Metaphyseal Fracture|boardsTrap|Q: What source-listed mimic can cause overcall, and what safety check helps prevent the error?|A: Trap: Overcalling a metaphyseal spur as a classic metaphyseal lesion. Safety check: Look for an underlying lucency/fracture plane. Key discriminator: A metaphyseal spur is a distal extension of the SPBC beyond the chondroosseous junction and typically lacks underlying lucency; CML is a subphyseal fracture that undercuts the SPBC. Why the error occurs: Both can create a corner-like metaphyseal contour, especially near the distal femur.
67|1777895397976|Corebook::Pediatrics::Musculoskeletal::Child Abuse, Metaphyseal Fracture|highYield|Q: What are the most common locations for CML, and what medial/lateral pattern is source-stated?|A: Most common: distal femur, proximal tibia, distal tibia; proximal humerus is also a listed location. At distal femur/proximal and distal tibia, CML is more commonly medial. Lateral and anterior fractures were always accompanied by medial fractures in a series of cases. Exam pivot: Search the medial metaphysis carefully around knee and ankle.
68|1777949113593|Corebook::Pediatrics::Musculoskeletal::Physeal Fractures|mechanism|Q: Why does periosteal entrapment cause persistent physeal widening and raise concern for growth arrest?|A: The periosteum is tightly attached at the physis. In a displaced physeal fracture, periosteum can become interposed in the widened physeal gap instead of lying outside the fracture. This mechanical interposition prevents complete reduction, so persistent physeal widening greater than 3 mm after reduction suggests entrapment. Imaging consequence: MRI may show low-signal periosteum, ligament, or tendon trapped in the fracture; clinically this can require open reduction and is associated with higher likelihood of subsequent growth arrest.
69|1778065960746|Corebook::Pediatrics::Musculoskeletal::Developmental dysplasia|mechanism|Q: Why does femoral head malposition in DDH lead to abnormal acetabular and femoral head development?|A: The source states that the cartilaginous components on both sides of the hip joint must be closely apposed to develop properly. In DDH, the femoral head is malpositioned, subluxable, or dislocated relative to the acetabulum, so the normal cartilage-on-cartilage molding relationship is disrupted. That abnormal relationship contributes to abnormal growth of both components: the acetabulum becomes dysplastic/steep/shallow and the femoral head may be delayed in ossification or displaced. The imaging manifestation is therefore not just a misplaced femur; it is abnormal femoral head position plus abnormal acetabular morphology.
70|1778066038512|Corebook::Pediatrics::Musculoskeletal::Physeal Fractures|mechanism|Q: Why does periosteal entrapment cause persistent physeal widening and raise concern for growth arrest?|A: The periosteum is tightly attached at the physis. In a displaced physeal fracture, periosteum can become interposed in the widened physeal gap instead of lying outside the fracture. This mechanical interposition prevents complete reduction, so persistent physeal widening greater than 3 mm after reduction suggests entrapment. Imaging consequence: MRI may show low-signal periosteum, ligament, or tendon trapped in the fracture; clinically this can require open reduction and is associated with higher likelihood of subsequent growth arrest.
71|1779987161478|Corebook::GI::Bilary System::primary biliary cholangitis|mechanism|Q: Why does PSC create a beaded or pruned biliary-tree appearance?|A: PSC is a duct-centered chronic fibroinflammatory process affecting small-, medium-, and large-sized bile ducts. Multifocal duct injury produces short strictures at multiple levels, while intervening duct segments remain normal or become mildly dilated from upstream obstruction. This alternation of strictures, normal-caliber ducts, and dilated ducts creates the beaded cholangiographic/MRCP appearance. As disease progresses, small peripheral ducts are obliterated, so opacification becomes limited to more central ducts and the biliary tree develops a pruned appearance.
72|1779987161481|Corebook::GI::Bilary System::primary biliary cholangitis|boardsTrap|Q: What lymph-node pitfall occurs in PSC, and what safety check prevents overcalling malignancy?|A: Trap: Mistaking common PSC-related lymphadenopathy for metastatic lymphadenopathy or lymphoma. Safety check: Interpret lymph nodes in context of the PSC biliary pattern and actively search for direct malignant features before assigning metastatic disease. Key discriminator: RadPrimer states extensive lymphadenopathy is common, particularly precaval/aortocaval or RUQ/retroperitoneal nodes, and should not be confused with metastatic lymphadenopathy or lymphoma. Why it happens: Enlarged nodes in a patient at risk for cholangiocarcinoma create an anchoring bias toward malignancy.
73|1780009335043|Corebook::MSK::Trauma::Introduction to Osseous Trauma::Fracture Healing|boardsTrap|Q: What is the trap when a fracture site remains lucent, and what safety check prevents overcalling nonunion?|A: Trap: Mistaking persistent fracture lucency for nonunion when the fracture may be clinically stable from fibrous union. Safety check: Correlate with clinical union/stability and compare serial radiographs rather than relying on lucency alone. Key discriminator: Fibrous union is clinically successful union with fibrous tissue bridging the gap instead of bone and often fills in with bone later; nonunion means mature bone has not bridged the fragments and healing has arrested. Why it happens: Radiographic lucency can persist even when function and stability have returned.
74|1780009335044|Corebook::MSK::Trauma::Introduction to Osseous Trauma::Fracture Healing|boardsTrap|Q: What is the trap when abundant callus is present near a fracture, and what safety check prevents overcalling union?|A: Trap: Assuming that abundant peripheral callus means the fracture is united. Safety check: Confirm that callus actually crosses the fracture line, ideally on at least two projections or with multiplanar CT if radiographs are inconclusive. Key discriminator: Hypertrophic nonunion has abundant peripheral callus that never crosses the fracture line; radiographic union requires bridging ossified callus. Why it happens: Callus volume can look reassuring even when the biologically important bridge across the fracture gap is absent.
75|1780190727702|Corebook::MSK::Trauma::Introduction to Osseous Trauma::Stress_Fracture,_Ankle_and_Foot|boardsTrap|Q: What early-radiograph pitfall can lead to a miss, and what safety check prevents it?|A: Trap: Calling the study negative because no fracture line is visible. Safety check: Actively inspect for focal periosteal reaction and compare all projections, including the lateral view for dorsal soft-tissue swelling in metatarsal cases. Key discriminator: The source states focal periosteal reaction is often the earliest radiographic sign and that dorsal soft-tissue swelling on lateral view may be the only clue to metatarsal stress fracture. Why it happens: Early stress fracture may be radiographically insensitive, so the indirect repair/inflammatory clues appear before the fracture line.
76|1780190727704|Corebook::MSK::Trauma::Introduction to Osseous Trauma::Stress_Fracture,_Ankle_and_Foot|boardsTrap|Q: What MRI pitfall occurs when edema is obvious but a line is not, and what safety check prevents it?|A: Trap: Stopping at marrow edema and failing to search for the fracture line. Safety check: Review other planes and use the correct plane/high-resolution imaging when the edema pattern is suspicious. Key discriminator: The source states the fracture line may not be visible if the correct plane and high resolution are not used, and a calcaneal case notes florid edema should prompt a search for fracture in other planes. Why it happens: The low-signal fracture line can be plane-dependent, while marrow edema is more diffuse and easier to see.
77|1780190727710|Corebook::MSK::Trauma::Introduction to Osseous Trauma::Stress_Fracture,_Ankle_and_Foot|highYield|Q: For ankle/foot stress fracture, what nuclear medicine appearance is expected?|A: Bone scan: focal abnormal increased uptake in one or more bones of the foot. Morphology: may or may not be linear. Timing: uptake may take up to 48 hours after injury to manifest. Technique pivot: pinhole collimation is useful for better anatomic detail. Source attribution: RadPrimer article; unsupplied Core three-phase bone-scan language removed.
78|1780245428865|Corebook::MSK::Trauma::Introduction to Osseous Trauma::Pelvis Stress Fractures|boardsTrap|Q: What is the tumor-mimic pitfall in pelvic stress fracture, and what safety check prevents it?|A: Trap: Mistaking stress-fracture marrow edema for metastatic disease, myeloma, or lymphoma. Safety check: Look for a discrete fracture line and the geometry of the marrow abnormality. Key discriminator: Insufficiency fracture edema is band-like or has straight/rectilinear margins; tumor marrow replacement tends to be rounded and usually lacks a discrete fracture line. Why the error occurs: Marrow edema can be extensive, and femoral neck fatigue fracture may even have a rounded edema appearance, so CT may be useful when it shows the fracture line more distinctly than MR.
79|1780459346777|Corebook::GI::Spleen::Splenic Trauma|highYield|Q: In splenic trauma, how common is traumatic splenic infarction and what CT pattern/risk does the source state?|A: Frequency: unusual, less than 2% of traumatic splenic injury cases. CT pattern: wedge-shaped hypoattenuation, which can be segmental or complete. Proposed cause: probably arterial thrombosis after intimal injury. Risk: delayed rupture or abscess formation. Exam pivot: traumatic infarction is rare but complication-prone; do not confuse it with the more common laceration/hematoma pattern.
80|1780459346779|Corebook::GI::Spleen::Splenic Trauma|mechanism|Q: Why must the spleen be evaluated for traumatic injury on portal venous phase CT?|A: In arterial phase, physiologic heterogeneous splenic enhancement can create patchy areas that either mimic low-attenuation injury or obscure a real laceration. Portal venous phase produces more homogeneous splenic parenchymal enhancement, so a true laceration stands out as a linear or branching area of decreased/nonenhancing attenuation. The imaging pivot is that arterial phase is useful for vascular injury, but portal venous phase is the safer phase for parenchymal injury detection.
81|1780459346781|Corebook::GI::Spleen::Splenic Trauma|mechanism|Q: Why can a pseudoaneurysm after splenic trauma rupture if untreated?|A: Core describes pseudoaneurysm as injury to the intima and media of the arterial wall, with rupture contained only by the adventitia. Because the normal arterial wall layers are disrupted and the containment is incomplete, the lesion remains a high-risk contained vascular injury rather than a stable hematoma. The imaging pivot is that a rounded contrast collection should not be dismissed as simple clot; it may require angiographic treatment even when not actively enlarging on delayed CT.
82|1780459346789|Corebook::GI::Spleen::Splenic Trauma|highYield|Q: For splenic trauma, what CT attenuation thresholds support hemoperitoneum or perisplenic clot?|A: Hemoperitoneum: greater than 30 HU. Perisplenic clot: greater than 45 HU. Sentinel clot sign: highest-density blood localizes adjacent to the injury site. Exam pivot: Dense blood adjacent to the spleen can reveal occult splenic injury even without a visible laceration.
83|1780459346797|Corebook::GI::Spleen::Splenic Trauma|highYield|Q: Why can FAST or DPL be falsely negative in splenic trauma?|A: Source-stated limitation: 29% of all patients and 40% of children with splenic injury may not have hemoperitoneum. Exam pivot: A negative FAST/DPL does not exclude splenic injury, especially in children; CECT is the best diagnostic tool when clinical concern persists.
84|1780459346798|Corebook::GI::Spleen::Splenic Trauma|highYield|Q: What report element should be included for traumatic splenic injury?|A: Include the AAST-OIS splenic injury grade in reports detailing splenic traumatic injury. Exam pivot: The grade communicates injury severity and helps guide management, especially when vascular injury is present.
85|1782169241719|Corebook::Neuro::Brain::Introduction to Brain Neoplasms and Cysts::Colloid Cyst|boardsTrap|Q: What visual pitfall can occur on this stereotactic MR image, and what safety check prevents it?|A: Trap: Mistaking enhancement along the cyst margins for true cyst-wall rim enhancement. Safety check: Trace the enhancing margins anatomically as displaced internal cerebral and septal veins when they course along the lateral cyst margins. Key discriminator: true rim enhancement surrounds the cyst wall; in this case the source states the enhancement represents displaced veins, not rim enhancement. Why it happens: venous structures displaced around a foramen of Monro cyst can visually simulate a thin enhancing cyst wall.
86|1782169241721|Corebook::Neuro::Brain::Introduction to Brain Neoplasms and Cysts::Colloid Cyst|highYield|Q: What proportion of colloid cysts are asymptomatic versus associated with headache?|A: Fact: 40-50% are asymptomatic and discovered incidentally; headache occurs in about 50-60%. Exam pivot: symptoms are common but absence of symptoms does not exclude a clinically important foramen of Monro lesion.
87|1782779140031|Corebook::Neuro::Brain::Primary Effects of CNS Trauma::Epidural Hematoma, Classic|mechanism|Q: Why does classic arterial EDH form a biconvex collection that usually stops at sutures?|A: A fracture-related arterial bleed, classically near the middle meningeal artery groove, accumulates external to the dura and peels the periosteal dural layer inward from the inner table. Because the dura is tightly adherent to the cranium at the sutures, the collection expands inward more than laterally across sutures, producing the classic lentiform/biconvex configuration. This mechanism explains why classic arterial EDH is usually suture-limited and adjacent to a skull fracture.
88|1782779140052|Corebook::Neuro::Brain::Primary Effects of CNS Trauma::Epidural Hematoma, Classic|highYield|Q: After identifying an EDH on trauma CT, what source-supported search-pattern pivot remains important?|A: - EDH can coexist with SDH, SAH, or contusion. - Continue the search pattern after finding the epidural collection. - CT comma sign indicates coexisting EDH and SDH and may change treatment planning because compartments can require separate surgical planning. Exam pivot: Do not stop at the first extraaxial hematoma.
89|1782779858281|Corebook::Neuro::Brain::Primary Effects of CNS Trauma::Scalp and Skull Injuries|boardsTrap|Q: What is the pitfall here, and what safety check prevents it?|A: Trap: treating a skull base fracture near vascular channels as an isolated bone injury. Safety check: evaluate whether the fracture involves the temporal bone, sphenoid/clivus, carotid canal, jugular foramen, or dural venous sinus; consider CTA/MRA when these high-risk pathways are involved. Key discriminator: fractures crossing the carotid canal, jugular foramen, or dural venous sinus region carry higher vascular or venous sinus injury risk. Why the error occurs: bone-window fracture detection can distract from the vascular-channel complication search.
90|1782779858288|Corebook::Neuro::Brain::Primary Effects of CNS Trauma::Scalp and Skull Injuries|highYield|Q: What CT and MR appearance is source-supported for growing skull fracture?|A: CT: progressively widening/unhealing lucent lesion with rounded, scalloped margins. MR: T2 MR can show a lobulated CSF collection filling the fracture. Exam pivot: follow-up widening plus CSF in the defect supports growing skull fracture/leptomeningeal cyst.
91|1784484704629|Corebook::Nuclear Medicine::Gastrointestinal Basic::Gastric Motility|highYield|Q: What Rodriguez et al. pediatric 1-hour emptying threshold is listed for delayed emptying?|A: Exam pivot: Pediatric criteria are variable and not well established.
92|1785987020216|Corebook::Ultrasound::Scrotum Basic::Testicular Torsion/Infarction::Testicular Torsion|mechanism|Q: Why does the spermatic cord form the whirlpool sign in testicular torsion?|A: Normal substrate: The spermatic cord is normally smooth and relatively linear as it carries vessels to the testis. Trigger: Rotation of the testis winds the cord around its axis. Microanatomic effect: Cord layers and vessels spiral into a concentric or knot-like configuration, with venous congestion and progressive arterial compromise. Imaging result: Transverse US shows a pseudomass/concentric knot and longitudinal US shows an angulated nonlinear cord. Interpretive pivot: Direct visualization of this twisted cord is highly specific and remains diagnostic even when intratesticular flow is preserved or equivocal.
93|1785987020219|Corebook::Ultrasound::Scrotum Basic::Testicular Torsion/Infarction::Testicular Torsion|mechanism|Q: Why can partial or intermittent torsion have normal, decreased, absent, or even increased Doppler flow?|A: Partial twist: Incomplete torsion may obstruct venous outflow and diastolic arterial flow without fully eliminating systolic inflow, so color flow can persist but be asymmetric. Intermittent twist: The cord may untwist before imaging, restoring perfusion. Reperfusion: Post-detorsion reactive hyperemia can temporarily increase flow and mimic orchitis. Imaging result: Side-to-side color and spectral comparison may reveal reduced velocity, high resistance, or absent diastolic flow during pain, while a direct whirlpool sign can remain the decisive clue.
94|1785987020234|Corebook::Ultrasound::Scrotum Basic::Testicular Torsion/Infarction::Testicular Torsion|highYield|Q: What MR appearance is source-supported for testicular torsion?|A: MR may show decreased testicular perfusion and a whirlpool pattern of the spermatic cord. Exam pivot: MR is rare problem-solving only and should not delay prompt surgical management.
95|1785987020239|Corebook::Ultrasound::Scrotum Basic::Testicular Torsion/Infarction::Testicular Torsion|highYield|Q: What clinical presentation should raise immediate concern for testicular torsion?|A: Acute scrotal or inguinal pain with a swollen erythematous hemiscrotum, abnormal testicular lie, pain not relieved by elevation, and absent cremasteric reflex. Younger prepubertal children may present only with groin or lower abdominal pain. Exam pivot: torsion is a surgical emergency even when the scrotal complaint is atypical.
96|1786843853240|Corebook::Ultrasound::Female Pelvis Basic::Adnexal/Ovarian Torsion|highYield|Q: On T2-weighted MRI, what ovarian pattern supports adnexal/ovarian torsion?|A: High-signal edematous stroma with peripheral hyperintense follicles supports torsion. Dark tissue may indicate infarcted or nonviable tissue. Exam pivot: MRI can preserve the same morphology learned on ultrasound: edema/enlargement plus peripheral follicles and abnormal position.
97|1786844880621|Corebook::Ultrasound::Female Pelvis Basic::Tuboovarian Abscess|boardsTrap|Q: What is the MRI pitfall when a complex adnexal lesion restricts diffusion, and what safety check prevents the mistake?|A: Trap: Treating restricted diffusion as synonymous with abscess. Safety check: Confirm low ADC and then integrate T1/T2 signal, wall/septal enhancement, morphology, and the surrounding pelvic inflammatory response. Discriminator: Endometriomas and dermoids may also restrict diffusion; TOA is favored when restriction occurs inside a thick enhancing inflammatory adnexal lesion with pelvic inflammatory change. Why it happens: More than one common adnexal lesion in the source can show restricted diffusion, so a single sequence can falsely collapse the differential.
98|1786844880622|Corebook::Ultrasound::Female Pelvis Basic::Tuboovarian Abscess|boardsTrap|Q: What is the pitfall when a dilated fallopian tube contains fluid, and what safety check prevents overcalling pyosalpinx?|A: Trap: Calling any fluid-filled dilated tube pyosalpinx. Safety check: Interrogate the wall, intraluminal contents, folds, Doppler pattern, and surrounding pelvis. Discriminator: Hydrosalpinx has simple tubal fluid without wall thickening or surrounding inflammation; pyosalpinx has complex/debris-filled fluid with inflammatory wall/fold changes. Why it happens: Both entities share the same tubular shape, so content and inflammatory response - not dilation alone - provide the diagnostic separation.
99|1786845451713|Corebook::Ultrasound::Female Pelvis Basic::Ovarian Teratoma|mechanism|Q: Why can a mature cystic teratoma form a fat-fluid level or graded internal layering?|A: The fused source describes fatty/sebaceous contents with variable density and notes that dermoid fat is liquid at body temperature. Outside clarification: differing internal materials can separate by physical density within the cyst, creating a fat-fluid level or graded layering.
100|1786845451717|Corebook::Ultrasound::Female Pelvis Basic::Ovarian Teratoma|boardsTrap|Q: In a patient with acute pain and a mature cystic teratoma, what torsion findings should be actively checked?|A: Trap: Stopping after the dermoid diagnosis and missing the superimposed emergency. Safety check: Search for ovarian enlargement, abnormal ovarian position, twisted pedicle, edema, and abnormal venous or arterial flow. Discriminator: Mature cystic teratoma can be a lead point for torsion, so acute pain should trigger a dedicated torsion assessment. Source: RadPrimer + STATdx master source.
101|1786845451718|Corebook::Ultrasound::Female Pelvis Basic::Ovarian Teratoma|boardsTrap|Q: What sonographic mimic can make echogenic fecal material look like a dermoid, and how is the mistake avoided?|A: Trap: Mistaking echogenic fecal material in large bowel for an adnexal dermoid. Safety check: Confirm ovarian/adnexal localization with transvaginal imaging, repeat scanning, and bowel behavior; use MR when needed. Discriminator: A true dermoid remains linked to the ovary and contains source-supported teratomatous material clues rather than bowel contents. Why the error occurs: Echogenic feces can produce a mass-like sonographic appearance.
102|1786845451737|Corebook::Ultrasound::Female Pelvis Basic::Ovarian Teratoma|highYield|Q: How can hair appear on ultrasound in mature cystic teratoma?|A: Hair can appear as punctate echoes in one plane and linear echoes in an orthogonal plane; mobile hair in fluid can produce the dot-dash-dot appearance. Exam pivot: Hair echoes plus a Rokitansky nodule/dermoid plug strongly favor mature cystic teratoma. Source: RadPrimer + STATdx master source.
103|1786846399511|Corebook::Ultrasound::Female Pelvis Basic::Hemorrhagic Cyst::Hemorrhagic Ovarian Cyst|mechanism|Q: Why can a hemorrhagic ovarian cyst evolve from an echogenic or solid-appearing lesion into a web-like or retracting-clot pattern on ultrasound?|A: Hemorrhage enters a functional ovarian cyst, most often a corpus luteum. The source describes a changing mixture of liquid blood, fibrin, and clot: acutely, blood can make the cyst diffusely echogenic and mimic solid tissue; as clot organizes and retracts and the clot dissolves, fibrin strands and retracting clot create the characteristic web-like/reticular or geometric intracystic interfaces. Because these internal structures are blood products rather than perfused tissue, they remain avascular on Doppler. The cystic fluid background can still produce posterior acoustic enhancement, preserving the clue that the lesion is fundamentally cystic.
104|1786847376244|Corebook::Ultrasound::Female Pelvis Basic::Functional Ovarian Cyst|highYield|Q: What CT appearance is expected for a functional ovarian cyst?|A: Usually a low-attenuation adnexal mass unless hemorrhagic. Hemorrhage may be high attenuation or produce a fluid-fluid level. Contrast CT may show an enhancing corpus luteum wall. Exam pivot: CT can show hemorrhage, but ultrasound better defines internal cyst architecture.
105|1786847376245|Corebook::Ultrasound::Female Pelvis Basic::Functional Ovarian Cyst|highYield|Q: What MR appearance is expected for functional ovarian cysts?|A: Follicles: T2 hyperintense, T1 hypointense, and nonenhancing. Hemorrhagic cyst: signal varies with blood-product age. Exam pivot: Hemorrhagic-cyst MR signal evolves with blood age rather than following one fixed signal pattern.
106|1788402002841|Corebook::GI::Peritoneum, Mesentery, and Abdominal Wall::Spigelian Hernia|highYield|Q: For Spigelian hernia, what CT anatomy establishes the diagnosis?|A: Defect in the internal oblique/transversus abdominis aponeurosis with herniated omentum and/or bowel. Typical position: lateral to rectus and caudal/lateral to the umbilicus. External oblique muscle/fascia usually remains intact over the sac. Exam pivot: The intact superficial external oblique layer is a key discriminator.
