#separator:tab
#html:true
#notetype:core_rad_notetype_v2
#deck:Corebook::Neuro::Brain::Primary Effects of CNS Trauma::Subacute Subdural Hematoma
66-year-old patient with headache VMG4SXBMK79J	"<img src=""STATdx_image_25_Subacute_Subdural_Hematoma.jpg""><br>"		Most likely diagnosis?	Subacute subdural hematoma<br><br>Keyword findings:<br>bilateral balanced isodense sSDHs<br>both gray matter-white matter interfaces inwardly displaced<br>underlying sulci compressed<br>displaced dot of CSF<br><br>Key discriminator: Balanced bilateral isodense trap.<br>Why it matters: subacute SDH may be cortex-like or CSF-like on parts of the exam, so the reliable move is mass effect, displaced interfaces/CSF or veins, and membrane or blood-product behavior.<br><br>Differential:<br>Subdural hygroma<br>Subdural effusion<br>Subdural empyema																<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
79-year-old patient with falls ZRQSF5O4PJ15	"<img src=""STATdx_image_26_Subacute_Subdural_Hematoma.jpg""><br>"		Most likely diagnosis?	Subacute subdural hematoma<br><br>Keyword findings:<br>SDHs of different ages<br>older anticoagulated patients<br>right SDH is subacute<br>left-sided collection more chronic-appearing<br>severe compression of brain and sulci<br><br>Key discriminator: Different-age bilateral SDHs.<br>Why it matters: subacute SDH may be cortex-like or CSF-like on parts of the exam, so the reliable move is mass effect, displaced interfaces/CSF or veins, and membrane or blood-product behavior.<br><br>Differential:<br>Chronic subdural hematoma<br>Subacute subdural hematoma<br>Subdural hygroma																<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
61-year-old man with headache JKLYO64QG302	"<img src=""RadPrimer_image_09_Subacute_Subdural_Hematoma.jpg""><br>"		Most likely diagnosis?	Subacute subdural hematoma<br><br>Keyword findings:<br>outer membrane thick and enhances uniformly<br>sSDH slightly hyperintense compared to sulcal CSF<br><br>Key discriminator: Unique RadPrimer axial membrane reinforcement.<br>Why it matters: subacute SDH may be cortex-like or CSF-like on parts of the exam, so the reliable move is mass effect, displaced interfaces/CSF or veins, and membrane or blood-product behavior.<br><br>Differential:<br>Subdural hygroma<br>Subdural effusion<br>Subdural empyema																<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
58-year-old patient with headache E3OE1JCWTUXX[DD1]	"<img src=""STATdx_image_24_Subacute_Subdural_Hematoma.jpg""><br>"				Subacute subdural hematoma	NECT head. Based on the image, name 3 key differentials and give one best discriminator for each.	Subacute subdural hematoma<br>Subdural hygroma<br>Subdural empyema	Pattern differs because: this drill focuses on an isodense crescentic extraaxial collection where the decisive clue is mass effect despite cortex-like density.<br>Subacute subdural hematoma -> isodense crescentic subdural collection with inward displacement of CSF dots/gray-white interface and compressed sulci.<br>Subdural hygroma -> CSF-like collection without blood-product density or membrane behavior; use source-supported FLAIR/T1/DWI behavior if MR is available.<br>Subdural empyema -> source notes DWI may help exclude empyema; restricted purulent collection is the key mimic to separate when diffusion is obtained.												<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
65-year-old patient with headache P3GW43KMIB95[DD2]	"<img src=""STATdx_image_09_Subacute_Subdural_Hematoma.jpg""><br><img src=""STATdx_image_10_Subacute_Subdural_Hematoma.jpg""><br>"				Subacute subdural hematoma	NECT head. Based on the images, name 3 key differentials and give one best discriminator for each.	Subacute subdural hematoma<br>Intracranial hypotension<br>Chronic dural sinus thrombosis	Pattern differs because: this drill focuses on bilateral nearly isodense subdural collections when trauma history is absent, so the discriminator is the associated low-pressure/pachymeningeal search pattern.<br>Subacute subdural hematoma -> bilateral isodense crescentic collections with displaced cortical veins/interface.<br>Intracranial hypotension -> source-supported etiology clue is suprasellar cistern effacement, midbrain slumping, and plump pituitary in the same patient.<br>Chronic dural sinus thrombosis -> remains in the source differential for subdural-type collections and dural/pachymeningeal findings.												<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
59-year-old man with seizures KLC2Q23XL40Y[DD3]	"<img src=""STATdx_image_13_Subacute_Subdural_Hematoma.jpg""><br>"				Subacute subdural hematoma	MR brain. Based on the image, name 3 key differentials and give one best discriminator for each.	Subacute subdural hematoma<br>Subdural hygroma<br>Subdural empyema	Pattern differs because: this drill focuses on MR fluid characterization rather than CT density; the key source-supported clue is that subacute collections do not suppress on FLAIR like CSF.<br>Subacute subdural hematoma -> FLAIR non-suppression and T1 iso- to hyperintensity relative to CSF/cortex depending on age.<br>Subdural hygroma -> CSF-like collection; expected to behave more like CSF when sequence behavior is demonstrated.<br>Subdural empyema -> source-supported safety check is DWI, which may help exclude empyema.												<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
72-year-old patient with headache 2JFXSFAWXFHQ[DD4]	"<img src=""STATdx_image_19_Subacute_Subdural_Hematoma.jpg""><br>"				Subacute subdural hematoma	NECT head. Based on the image, name 3 key differentials and give one best discriminator for each.	Subacute subdural hematoma<br>Chronic subdural hematoma<br>Acute-on-chronic subdural hemorrhage	Pattern differs because: this drill focuses on mixed-density/septated subdural blood, where the discriminator is internal membranes plus recent hemorrhage into a preexisting collection.<br>Subacute subdural hematoma -> mixed-density subdural collection with source-described linear high attenuation suggesting internal membranes.<br>Chronic subdural hematoma -> more chronic-appearing low-density/nonacute collection when no recent high-attenuation component is emphasized.<br>Acute-on-chronic subdural hemorrhage -> recent hemorrhage into a preexisting collection is the key source-supported concept.												<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
DWI subdural blood signal ZSIZSUMYWAAC	"<img src=""STATdx_image_17_Subacute_Subdural_Hematoma.jpg""><br>"													For subacute SDH on DWI, what caveat and outer-rim risk clue are stated?	Blood signal characteristics are not easily predictable on DWI.<br>Susceptibility is often present, but the significance is uncertain.<br>If a hyperintense outer rim is seen on DWI, it correlates with unstable membranes and predicts future SDH growth.<br>Exam pivot: do not turn DWI signal alone into a staging shortcut; use the outer-rim/membrane clue as an instability warning.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
GW5CMPF6YKU9														Define subacute subdural hematoma.	Source definition: RadPrimer/STATdx define subacute SDH as a subdural collection about 3 days to 3 weeks old; Core evidence supports subacute isodense SDH approximately 1-3 weeks after injury.<br>Refined operational definition based on the allowed source set: a crescentic extraaxial blood collection beneath the dura, often partially liquefied/resorbing and membrane-lined in the subacute interval.<br>Boundary: blood-containing SDH, not a simple CSF hygroma/effusion and not empyema.<br>Synonym: sSDH.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
N3MKEOONHBN7					Subacute subdural hematoma					Why are older adults predisposed to subdural hematoma after minor trauma?	Core and RadPrimer/STATdx tie SDH formation to tearing/stretching of cerebral bridging veins. In older adults, atrophic involutional change enlarges CSF spaces, stretching veins as they traverse the subdural space; minor trauma can then tear them and produce crescentic blood beneath the dura.<br>Imaging pivot: the collection is extraaxial/subdural, can cross sutures, and may create mass effect even when density becomes hard to see.									<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
41J6DUMBFPSL					Subacute subdural hematoma					Why can a subacute subdural hematoma become nearly invisible on noncontrast CT?	RadPrimer/STATdx state that SDHs decrease by about 1.5 HU/day, become isodense with cortex by 7-10 days, and become hypodense by about 10-14 days. Core evidence separately supports isodense SDH as a subacute-phase finding around 1-3 weeks.<br>Imaging pivot: the diagnosis shifts from bright blood to indirect signs: mass effect, white-matter/gray-white buckling, apparently thickened cortex, compressed sulci, displaced CSF dots, and displaced cortical veins.									<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
KWC8YZT6Y6KM					Subacute subdural hematoma					Why does outer membrane enhancement matter in late or unstable subacute SDH?	RadPrimer/STATdx describe sSDH as partially liquefied clot/resorbing blood products surrounded by granulation tissue membrane. Repetitive hemorrhage from the outer membrane can enlarge the collection, and T1 C+ examples show a thicker/enhancing outer membrane.<br>Imaging pivot: membrane enhancement marks a late/active membrane component and helps separate sSDH/chronic SDH membrane behavior from simple CSF-like collections or pachymeningeal mimics.									<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
FWIK8UD8XVHC					Intracranial hypotension-related subdural hematoma					Why should bilateral subacute SDHs without trauma trigger a search for intracranial hypotension?	RadPrimer/STATdx explicitly instruct that when sSDH appears without trauma history, evaluate coagulation status and search for intracranial hypotension. In the supplied same-patient CT cluster, bilateral isodense SDHs accompany suprasellar cistern effacement, midbrain slumping, and a plump pituitary.<br>Imaging pivot: the bilateral subdurals are the finding; the brain-sag/pituitary cluster redirects the etiology search toward intracranial hypotension.									<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
HLE87NX6S8YV					Subacute subdural hematoma							What is the trap when a noncontrast CT shows no obvious hyperdense extraaxial blood, and what safety check prevents the miss?	Trap: Mistaking an isodense subacute SDH for normal cortex or mild cortical thickening because it is isoattenuating to gray matter.<br>Safety check: Actively inspect for increased mass effect, white matter/gray-white interface buckling, compressed sulci, and inwardly displaced CSF dots/cortical veins.<br>Key discriminator: Mass effect and displaced interfaces reveal the crescentic subdural collection even when attenuation matches cortex.<br>Why it happens: Subacute blood becomes isodense to cortex, so density contrast disappears before the mass-effect clues disappear.							<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
P20DU9MAFU1X					Subacute subdural hematoma							What is the trap with balanced bilateral isodense subdural collections, and what safety check prevents the miss?	Trap: Calling the scan normal because there is no obvious unilateral asymmetry or bright blood.<br>Safety check: Compare both gray-white interfaces and sulci for symmetric inward displacement/compression, and look for displaced CSF dots or cortical veins.<br>Key discriminator: Balanced bilateral subdural collections can compress both hemispheres symmetrically, hiding the usual side-to-side clue.<br>Why it happens: The collections are nearly isodense to cortex and bilateral, so both density and asymmetry cues are blunted.							<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
AMPDDDRLSP40														In subacute SDH, which patient group is specifically source-stated to be at increased risk after minor trauma?	Older adults / patients with atrophic involutional changes.<br>Exam pivot: Enlarged CSF spaces stretch bridging veins, so even minor trauma can produce SDH.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
59P449BYJGKJ														What is the source-supported age window for subacute SDH?	RadPrimer/STATdx: about 3 days to 3 weeks old.<br>Core: isodense SDH occurs in the subacute phase approximately 1-3 weeks after injury.<br>Exam pivot: This is the interval when CT attenuation may become cortex-like and harder to detect.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
0WHC9WVY4I4C														For subacute SDH on NECT, what indirect clues reveal an isodense collection?	Increased mass effect, white matter/gray-white interface buckling, apparently thickened cortex, compressed sulci, and inwardly displaced dots of CSF/cortical veins.<br>Exam pivot: Look for distortion, not just hyperdensity.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
H1EBWM5ZM74R														How does SDH density evolve on CT according to RadPrimer/STATdx?	SDHs decrease by ~ 1.5 HU/day.<br>By 7-10 days: blood becomes isodense with cortex.<br>By ~ 10-14 days: hypodense compared with adjacent brain.<br>Exam pivot: subacute SDH can be gray-matter density and easy to miss.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
2APMZLN3SMDV														For SDH, what is the key suture/dural-attachment rule?	Because SDH lies beneath the dura, it can cross cranial sutures.<br>It is limited by dural attachments.<br>Exam pivot: this helps separate SDH from epidural hematoma, which is limited by sutures.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
K9KK3A5EVAGI														For subacute SDH, what MRI signal pattern is source-supported?	T1: iso- to hyperintense.<br>T2: often hyperintense, but examples may be CSF-like depending on age/content.<br>FLAIR: does not suppress like CSF.<br>Exam pivot: FLAIR non-suppression helps separate subacute blood products from simple CSF.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
26Z32JBNVEQC														For subacute SDH, what contrast-enhanced MR finding supports a late or unstable collection?	T1 C+ may show enhancing membranes, especially an enhancing outer membrane.<br>The outer membrane may be thicker than the inner membrane.<br>Exam pivot: membrane enhancement supports late/unstable sSDH and helps avoid mistaking it for simple CSF-like collections or pachymeningeal mimics.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
K1KCQ9FQUDDH														For subacute SDH, what DWI caveat and outer-rim risk pivot are stated by STATdx?	Blood signal characteristics are not easily predictable on DWI.<br>Susceptibility is often present, but significance is uncertain.<br>If a hyperintense outer rim is seen on DWI, it correlates with unstable membranes and predicts future SDH growth.<br>Exam pivot: do not overstage blood by DWI alone; recognize the unstable membrane clue.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
Z9D030DSXL47														For suspected SDH/trauma on MRI, what protocol additions are source-supported?	Include FLAIR, DWI, and SWI/GRE for hemorrhage or trauma indications.<br>RadPrimer/STATdx also state MR is more sensitive than CT for SDH and for additional traumatic brain injuries.<br>Exam pivot: FLAIR helps detect small/non-CSF subdural collections, SWI/GRE supports hemorrhage evaluation, and DWI helps with empyema exclusion.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
Y4DUDH4708HO														When subacute SDH occurs without trauma history, what checklist should be applied?	Evaluate coagulation status and search for intracranial hypotension.<br>Signs to search: brain sagging, dura-arachnoid thickening, engorged dural venous sinuses, and plump pituitary.<br>Exam pivot: bilateral isodense collections may be secondary to low-pressure physiology rather than trauma.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
JJZJVMSLHD8J														What should be reported for subacute SDH on imaging?	Report mass effect, sulcal compression, midline shift/herniation if present, bilateral balance, mixed density suggesting rebleeding, and membrane enhancement.<br>Exam pivot: these features drive diagnostic confidence and communicate instability/mass effect.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
QOJARGCT5TEK														Which FLAIR chronicity caveat is explicitly stated for subdural hematomas?	FLAIR is inaccurate for staging chronicity of hematomas.<br>Exam pivot: FLAIR helps identify non-CSF subdural collections, but should not be used alone to age the hematoma.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
V5O209KOQEUO														What CT appearance card should you know for subacute SDH?	NECT: crescentic, iso- to hypodense, extraaxial, may spread diffusely over a hemisphere.<br>Key clue when isodense: displaced gray-white interface/compressed sulci rather than hyperdense blood.<br>Exam pivot: diagnosis is often indirect in the subacute window.					<div><b>Subacute Subdural Hematoma</b></div><b>Source Basis:</b> RadPrimer + STATdx master source; Core support limited to core_evidence.txt. Core evidence supports crescentic extraaxial SDH beneath dura, crossing cranial sutures, subacute isodense SDH around 1-3 weeks, and CT clues of mass effect/white-matter buckling/apparently thickened cortex.<br><br><b>High-yield frame:</b> sSDH is about 3 days to 3 weeks old in the fused RadPrimer/STATdx source. It may become isodense to cortex, so detection depends on crescentic extraaxial location, compressed sulci, displaced CSF/cortical veins, gray-white interface buckling, mixed density/rebleeding, and membrane behavior.	
