C8Q2M6L9V1ZR														What percentage of newborns develop cephalohematoma according to the source?	About 1% of newborns.<br>Exam pivot: a focal neonatal scalp mass that does not cross sutures is a common birth-trauma pattern, especially with instrumented or vacuum-assisted delivery.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
N5V1Q8C2M7LT														Which skull fracture pattern is nonspecific for child abuse when isolated, according to Core?	Linear skull fracture.<br>Exam pivot: Core lists linear skull fracture as nonspecific and frequently seen in both abuse and accidental trauma, so it should not be overcalled as abuse in isolation.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
A1B2C3D4E5F6														What is the key scalp-hematoma discriminator between cephalohematoma and subgaleal hematoma?	Cephalohematoma -> subperiosteal, focal, limited by sutures.<br>Subgaleal hematoma -> under scalp aponeurosis/galea, not suture-limited, can cross midline/circumference.<br>Exam pivot: suture crossing is the highest-yield layer-localization clue.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
B2C3D4E5F6G7														For acute head trauma/skull fracture detection in this source, what is the practical modality pivot?	CT is the practical modality for acute head trauma and skull fracture detection.<br>Routine skull radiographs have no modern role in head trauma evaluation.<br>Exam pivot: use CT/bone windows rather than radiographs for acute skull fracture assessment.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
C3D4E5F6G7H8														When should CTA/MRA be considered for skull fracture complications?	Consider CTA/MRA when skull base fracture involves temporal bone, sphenoid/clivus, carotid canal, jugular foramen, or dural venous sinus.<br>Exam pivot: these fracture pathways raise vascular or venous sinus injury risk.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
D4E5F6G7H8I9														What CT and MR appearance is source-supported for growing skull fracture?	CT: progressively widening/unhealing lucent lesion with rounded, scalloped margins.<br>MR: T2 MR can show a lobulated CSF collection filling the fracture.<br>Exam pivot: follow-up widening plus CSF in the defect supports growing skull fracture/leptomeningeal cyst.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
E5F6G7H8I9J1														What defines a linear skull fracture in this source?	A linear skull fracture is a sharply marginated fracture line.<br>Exam pivot: An isolated linear skull fracture is nonspecific for child abuse and can occur with accidental trauma.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
SPLIT-DEPRESSED-SKULL-FRACTURE														What defines a depressed skull fracture in this source?	A depressed skull fracture has fragments that implode inward.<br>Exam pivot: depressed fracture morphology suggests higher-force focal impact and is one of the complex patterns that raises abuse concern in the Core cross-check when seen in the appropriate pediatric context.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
SPLIT-ELEVATED-SKULL-FRACTURE														What defines an elevated skull fracture in this source?	An elevated skull fracture has a segment that rotates or lifts away from the calvarium, sometimes described as hinged away from the skull.<br>Exam pivot: do not call every displaced fragment depressed; elevated fracture is a distinct morphology shown in the source images.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
SPLIT-DIASTATIC-SKULL-FRACTURE														What defines a diastatic skull fracture in this source?	A diastatic skull fracture widens a suture or synchondrosis.<br>Exam pivot: diastasis can allow skull-fracture/extraaxial collections to cross expected boundaries and should prompt careful review for venous sinus injury or vertex EDH when near the sagittal suture.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
F6G7H8I9J1K2														What complications should be actively searched for after skull fracture?	Vascular injury.<br>Dural/arachnoid laceration with possible CSF leak.<br>Cranial nerve injury.<br>Rare growing skull fracture.<br>Exam pivot: skull fracture reporting should include complication search, not just fracture morphology.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
G7H8I9J1K2L3														What skull fracture patterns are suspicious for child abuse according to Core?	Complex skull fractures that are depressed, multiple, bilateral, or crossing sutures.<br>Exam pivot: complexity/crossing-suture pattern raises abuse concern more than an isolated linear fracture.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
H8I9J1K2L3M4														What is the key risk/outcome pivot for large subgaleal hematoma in infants?	Large or expanding subgaleal hematomas in infants can cause life-threatening blood loss.<br>Exam pivot: diffuse scalp blood crossing sutures in an infant is not just a local scalp finding; it can be hemodynamically dangerous.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
I9J1K2L3M4N5														In suspected child abuse imaging, what limitation of bone scintigraphy does Core state for skull fractures?	Bone scintigraphy is insensitive for skull fractures.<br>Exam pivot: skeletal survey includes skull imaging, while bone scan is not reliable for skull fracture detection.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
J1K2L3M4N5O6														What source-supported CT clue indicates fracture through a sinus or calvarium?	Pneumocephalus.<br>Exam pivot: intracranial air after trauma should trigger a search for a fracture through a paranasal sinus or the calvarium.					<div><b>Scalp and Skull Injuries</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source for the scalp/skull injury article and image examples. Core Radiology support is limited to the captured cross-checks in core_evidence.txt: pediatric abuse fracture specificity, bone scintigraphy insensitivity for skull fractures, and general CT-versus-MRI trauma-fracture context.</div><div><b>Key distinctions</b><ul><li><b>Cephalohematoma:</b> subperiosteal, focal, and bounded by sutures.</li><li><b>Subgaleal hematoma:</b> under the scalp aponeurosis, extensive, crosses sutures/midline, and can be life-threatening in infants.</li><li><b>Growing skull fracture:</b> progressive widening/unhealing fracture from dural-arachnoid tear and CSF pulsations; CT shows rounded/scalloped lucency and MR can show CSF in the defect.</li><li><b>Fracture morphology:</b> linear, depressed, elevated, and diastatic patterns should be named before searching for complications.</li><li><b>Complications:</b> search for vascular injury, dural/arachnoid laceration with CSF leak, cranial nerve injury, pneumocephalus, EDH/SDH/SAH/contusion, and rare growing skull fracture.</li></ul></div><div><b>Core cross-check</b><ul><li>Isolated linear skull fracture is nonspecific for abuse.</li><li>Complex skull fractures that are depressed, multiple, bilateral, or cross sutures are suspicious for abuse.</li><li>Bone scintigraphy is insensitive for skull fractures.</li><li>CT is preferred for trauma fracture assessment when imaging is indicated; MRI is mainly for selected complications/soft-tissue or ligament questions.</li></ul></div>	
